group_id,index1,index2,name1,name2,stem_fields1,stem_fields2,url,name_similarity,recommendation,reason
VAR_6029,885,892,iD Tech 3D Modeling & Printing,iD Tech Fortnite Creative Camp,"3D Design, Engineering, Technology","Game Design, Programming, Technology",https://www.idtech.com/summer-camps,47,keep_separate,Different STEM fields
VAR_6030,885,893,iD Tech 3D Modeling & Printing,iD Tech YouTube Content Creation,"3D Design, Engineering, Technology","Media Production, Digital Marketing, Technology",https://www.idtech.com/summer-camps,55,keep_separate,Different STEM fields
VAR_6031,885,894,iD Tech 3D Modeling & Printing,iD Tech Machine Learning & Data Science,"3D Design, Engineering, Technology","Data Science, Artificial Intelligence, Programming",https://www.idtech.com/summer-camps,58,keep_separate,Different STEM fields
VAR_6032,885,895,iD Tech 3D Modeling & Printing,iD Tech Scratch Programming,"3D Design, Engineering, Technology","Computer Science, Programming, Game Design",https://www.idtech.com/summer-camps,53,keep_separate,Different STEM fields
VAR_6033,885,896,iD Tech 3D Modeling & Printing,iD Tech Intro to Engineering,"3D Design, Engineering, Technology","Engineering, Physics, Design",https://www.idtech.com/summer-camps,62,keep_separate,Different STEM fields
VAR_6034,885,897,iD Tech 3D Modeling & Printing,iD Tech Blockchain & Cryptocurrency,"3D Design, Engineering, Technology","Computer Science, Technology, Economics",https://www.idtech.com/summer-camps,52,keep_separate,Different STEM fields
VAR_6035,885,898,iD Tech 3D Modeling & Printing,iD Tech AI Ethics & Society,"3D Design, Engineering, Technology","Artificial Intelligence, Ethics, Computer Science",https://www.idtech.com/summer-camps,56,keep_separate,Different STEM fields
VAR_6036,885,899,iD Tech 3D Modeling & Printing,iD Tech Advanced Unity Game Dev,"3D Design, Engineering, Technology","Game Design, Computer Science, Programming",https://www.idtech.com/summer-camps,46,keep_separate,Different STEM fields
VAR_6037,885,900,iD Tech 3D Modeling & Printing,iD Tech Arduino Engineering,"3D Design, Engineering, Technology","Engineering, Robotics, Programming",https://www.idtech.com/summer-camps,63,keep_separate,Different STEM fields
VAR_6038,885,901,iD Tech 3D Modeling & Printing,iD Tech Photography & Photoshop,"3D Design, Engineering, Technology","Photography, Digital Art, Technology",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6039,885,902,iD Tech 3D Modeling & Printing,iD Tech App Inventor for Beginners,"3D Design, Engineering, Technology","Mobile Development, Computer Science, Design",https://www.idtech.com/summer-camps,50,keep_separate,Different STEM fields
VAR_6040,885,903,iD Tech 3D Modeling & Printing,iD Tech Competitive Programming,"3D Design, Engineering, Technology","Computer Science, Algorithms, Programming",https://www.idtech.com/summer-camps,56,keep_separate,Different STEM fields
VAR_6041,885,904,iD Tech 3D Modeling & Printing,iD Tech Game Art & Animation,"3D Design, Engineering, Technology","Game Design, Digital Art, Animation",https://www.idtech.com/summer-camps,59,keep_separate,Different STEM fields
VAR_6042,885,905,iD Tech 3D Modeling & Printing,iD Tech Discord Bot Development,"3D Design, Engineering, Technology","Programming, Computer Science, Web Development",https://www.idtech.com/summer-camps,56,keep_separate,Different STEM fields
VAR_6043,885,906,iD Tech 3D Modeling & Printing,iD Tech Environmental Tech & Sustainability,"3D Design, Engineering, Technology","Environmental Science, Engineering, Technology",https://www.idtech.com/summer-camps,47,keep_separate,Different STEM fields
VAR_6044,885,907,iD Tech 3D Modeling & Printing,iD Tech Raspberry Pi Projects,"3D Design, Engineering, Technology","Computer Science, Engineering, Programming",https://www.idtech.com/summer-camps,47,keep_separate,Different STEM fields
VAR_6045,885,908,iD Tech 3D Modeling & Printing,iD Tech Podcast Production,"3D Design, Engineering, Technology","Media Production, Technology, Communication",https://www.idtech.com/summer-camps,57,keep_separate,Different STEM fields
VAR_6046,886,887,iD Tech Video Production & Editing,iD Tech Esports & Game Strategy,"Media Production, Technology, Design","Esports, Game Design, Technology",https://www.idtech.com/summer-camps,55,keep_separate,Different STEM fields
VAR_6047,886,888,iD Tech Video Production & Editing,iD Tech Digital Art & Design,"Media Production, Technology, Design","Digital Art, Design, Technology",https://www.idtech.com/summer-camps,58,keep_separate,Different STEM fields
VAR_6048,886,889,iD Tech Video Production & Editing,iD Tech Web Development Camp,"Media Production, Technology, Design","Web Development, Computer Science, Programming",https://www.idtech.com/summer-camps,45,keep_separate,Different STEM fields
VAR_6049,886,890,iD Tech Video Production & Editing,iD Tech Drone Programming,"Media Production, Technology, Design","Robotics, Programming, Engineering",https://www.idtech.com/summer-camps,58,keep_separate,Different STEM fields
VAR_6050,886,891,iD Tech Video Production & Editing,iD Tech Music Production & DJing,"Media Production, Technology, Design","Music Technology, Digital Media, Design",https://www.idtech.com/summer-camps,82,keep_separate,Different STEM fields
VAR_6051,886,892,iD Tech Video Production & Editing,iD Tech Fortnite Creative Camp,"Media Production, Technology, Design","Game Design, Programming, Technology",https://www.idtech.com/summer-camps,50,keep_separate,Different STEM fields
VAR_6052,886,893,iD Tech Video Production & Editing,iD Tech YouTube Content Creation,"Media Production, Technology, Design","Media Production, Digital Marketing, Technology",https://www.idtech.com/summer-camps,55,keep_separate,Different STEM fields
VAR_6053,886,894,iD Tech Video Production & Editing,iD Tech Machine Learning & Data Science,"Media Production, Technology, Design","Data Science, Artificial Intelligence, Programming",https://www.idtech.com/summer-camps,58,keep_separate,Different STEM fields
VAR_6054,886,895,iD Tech Video Production & Editing,iD Tech Scratch Programming,"Media Production, Technology, Design","Computer Science, Programming, Game Design",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6055,886,896,iD Tech Video Production & Editing,iD Tech Intro to Engineering,"Media Production, Technology, Design","Engineering, Physics, Design",https://www.idtech.com/summer-camps,61,keep_separate,Different STEM fields
VAR_6056,886,897,iD Tech Video Production & Editing,iD Tech Blockchain & Cryptocurrency,"Media Production, Technology, Design","Computer Science, Technology, Economics",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6057,886,898,iD Tech Video Production & Editing,iD Tech AI Ethics & Society,"Media Production, Technology, Design","Artificial Intelligence, Ethics, Computer Science",https://www.idtech.com/summer-camps,56,keep_separate,Different STEM fields
VAR_6058,886,899,iD Tech Video Production & Editing,iD Tech Advanced Unity Game Dev,"Media Production, Technology, Design","Game Design, Computer Science, Programming",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6059,886,900,iD Tech Video Production & Editing,iD Tech Arduino Engineering,"Media Production, Technology, Design","Engineering, Robotics, Programming",https://www.idtech.com/summer-camps,62,keep_separate,Different STEM fields
VAR_6060,886,901,iD Tech Video Production & Editing,iD Tech Photography & Photoshop,"Media Production, Technology, Design","Photography, Digital Art, Technology",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6061,886,902,iD Tech Video Production & Editing,iD Tech App Inventor for Beginners,"Media Production, Technology, Design","Mobile Development, Computer Science, Design",https://www.idtech.com/summer-camps,50,keep_separate,Different STEM fields
VAR_6062,886,903,iD Tech Video Production & Editing,iD Tech Competitive Programming,"Media Production, Technology, Design","Computer Science, Algorithms, Programming",https://www.idtech.com/summer-camps,52,keep_separate,Different STEM fields
VAR_6063,886,904,iD Tech Video Production & Editing,iD Tech Game Art & Animation,"Media Production, Technology, Design","Game Design, Digital Art, Animation",https://www.idtech.com/summer-camps,61,keep_separate,Different STEM fields
VAR_6064,886,905,iD Tech Video Production & Editing,iD Tech Discord Bot Development,"Media Production, Technology, Design","Programming, Computer Science, Web Development",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6065,886,906,iD Tech Video Production & Editing,iD Tech Environmental Tech & Sustainability,"Media Production, Technology, Design","Environmental Science, Engineering, Technology",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6066,886,907,iD Tech Video Production & Editing,iD Tech Raspberry Pi Projects,"Media Production, Technology, Design","Computer Science, Engineering, Programming",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6067,886,908,iD Tech Video Production & Editing,iD Tech Podcast Production,"Media Production, Technology, Design","Media Production, Technology, Communication",https://www.idtech.com/summer-camps,67,keep_separate,Different STEM fields
VAR_6068,887,888,iD Tech Esports & Game Strategy,iD Tech Digital Art & Design,"Esports, Game Design, Technology","Digital Art, Design, Technology",https://www.idtech.com/summer-camps,54,keep_separate,Different STEM fields
VAR_6069,887,889,iD Tech Esports & Game Strategy,iD Tech Web Development Camp,"Esports, Game Design, Technology","Web Development, Computer Science, Programming",https://www.idtech.com/summer-camps,47,keep_separate,Different STEM fields
VAR_6070,887,890,iD Tech Esports & Game Strategy,iD Tech Drone Programming,"Esports, Game Design, Technology","Robotics, Programming, Engineering",https://www.idtech.com/summer-camps,54,keep_separate,Different STEM fields
VAR_6071,887,891,iD Tech Esports & Game Strategy,iD Tech Music Production & DJing,"Esports, Game Design, Technology","Music Technology, Digital Media, Design",https://www.idtech.com/summer-camps,51,keep_separate,Different STEM fields
VAR_6072,887,892,iD Tech Esports & Game Strategy,iD Tech Fortnite Creative Camp,"Esports, Game Design, Technology","Game Design, Programming, Technology",https://www.idtech.com/summer-camps,56,keep_separate,Different STEM fields
VAR_6073,887,893,iD Tech Esports & Game Strategy,iD Tech YouTube Content Creation,"Esports, Game Design, Technology","Media Production, Digital Marketing, Technology",https://www.idtech.com/summer-camps,51,keep_separate,Different STEM fields
VAR_6074,887,894,iD Tech Esports & Game Strategy,iD Tech Machine Learning & Data Science,"Esports, Game Design, Technology","Data Science, Artificial Intelligence, Programming",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6075,887,895,iD Tech Esports & Game Strategy,iD Tech Scratch Programming,"Esports, Game Design, Technology","Computer Science, Programming, Game Design",https://www.idtech.com/summer-camps,55,keep_separate,Different STEM fields
VAR_6076,887,896,iD Tech Esports & Game Strategy,iD Tech Intro to Engineering,"Esports, Game Design, Technology","Engineering, Physics, Design",https://www.idtech.com/summer-camps,51,keep_separate,Different STEM fields
VAR_6077,887,897,iD Tech Esports & Game Strategy,iD Tech Blockchain & Cryptocurrency,"Esports, Game Design, Technology","Computer Science, Technology, Economics",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6078,887,898,iD Tech Esports & Game Strategy,iD Tech AI Ethics & Society,"Esports, Game Design, Technology","Artificial Intelligence, Ethics, Computer Science",https://www.idtech.com/summer-camps,59,keep_separate,Different STEM fields
VAR_6079,887,899,iD Tech Esports & Game Strategy,iD Tech Advanced Unity Game Dev,"Esports, Game Design, Technology","Game Design, Computer Science, Programming",https://www.idtech.com/summer-camps,55,keep_separate,Different STEM fields
VAR_6080,887,900,iD Tech Esports & Game Strategy,iD Tech Arduino Engineering,"Esports, Game Design, Technology","Engineering, Robotics, Programming",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6081,887,901,iD Tech Esports & Game Strategy,iD Tech Photography & Photoshop,"Esports, Game Design, Technology","Photography, Digital Art, Technology",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6082,887,902,iD Tech Esports & Game Strategy,iD Tech App Inventor for Beginners,"Esports, Game Design, Technology","Mobile Development, Computer Science, Design",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6083,887,903,iD Tech Esports & Game Strategy,iD Tech Competitive Programming,"Esports, Game Design, Technology","Computer Science, Algorithms, Programming",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6084,887,904,iD Tech Esports & Game Strategy,iD Tech Game Art & Animation,"Esports, Game Design, Technology","Game Design, Digital Art, Animation",https://www.idtech.com/summer-camps,61,keep_separate,Different STEM fields
VAR_6085,887,905,iD Tech Esports & Game Strategy,iD Tech Discord Bot Development,"Esports, Game Design, Technology","Programming, Computer Science, Web Development",https://www.idtech.com/summer-camps,52,keep_separate,Different STEM fields
VAR_6086,887,906,iD Tech Esports & Game Strategy,iD Tech Environmental Tech & Sustainability,"Esports, Game Design, Technology","Environmental Science, Engineering, Technology",https://www.idtech.com/summer-camps,51,keep_separate,Different STEM fields
VAR_6087,887,907,iD Tech Esports & Game Strategy,iD Tech Raspberry Pi Projects,"Esports, Game Design, Technology","Computer Science, Engineering, Programming",https://www.idtech.com/summer-camps,50,keep_separate,Different STEM fields
VAR_6088,887,908,iD Tech Esports & Game Strategy,iD Tech Podcast Production,"Esports, Game Design, Technology","Media Production, Technology, Communication",https://www.idtech.com/summer-camps,53,keep_separate,Different STEM fields
VAR_6089,888,889,iD Tech Digital Art & Design,iD Tech Web Development Camp,"Digital Art, Design, Technology","Web Development, Computer Science, Programming",https://www.idtech.com/summer-camps,43,keep_separate,Different STEM fields
VAR_6090,888,890,iD Tech Digital Art & Design,iD Tech Drone Programming,"Digital Art, Design, Technology","Robotics, Programming, Engineering",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6091,888,891,iD Tech Digital Art & Design,iD Tech Music Production & DJing,"Digital Art, Design, Technology","Music Technology, Digital Media, Design",https://www.idtech.com/summer-camps,60,keep_separate,Different STEM fields
VAR_6092,888,892,iD Tech Digital Art & Design,iD Tech Fortnite Creative Camp,"Digital Art, Design, Technology","Game Design, Programming, Technology",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6093,888,893,iD Tech Digital Art & Design,iD Tech YouTube Content Creation,"Digital Art, Design, Technology","Media Production, Digital Marketing, Technology",https://www.idtech.com/summer-camps,50,keep_separate,Different STEM fields
VAR_6094,888,894,iD Tech Digital Art & Design,iD Tech Machine Learning & Data Science,"Digital Art, Design, Technology","Data Science, Artificial Intelligence, Programming",https://www.idtech.com/summer-camps,57,keep_separate,Different STEM fields
VAR_6095,888,895,iD Tech Digital Art & Design,iD Tech Scratch Programming,"Digital Art, Design, Technology","Computer Science, Programming, Game Design",https://www.idtech.com/summer-camps,47,keep_separate,Different STEM fields
VAR_6096,888,896,iD Tech Digital Art & Design,iD Tech Intro to Engineering,"Digital Art, Design, Technology","Engineering, Physics, Design",https://www.idtech.com/summer-camps,57,keep_separate,Different STEM fields
VAR_6097,888,897,iD Tech Digital Art & Design,iD Tech Blockchain & Cryptocurrency,"Digital Art, Design, Technology","Computer Science, Technology, Economics",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6098,888,898,iD Tech Digital Art & Design,iD Tech AI Ethics & Society,"Digital Art, Design, Technology","Artificial Intelligence, Ethics, Computer Science",https://www.idtech.com/summer-camps,58,keep_separate,Different STEM fields
VAR_6099,888,899,iD Tech Digital Art & Design,iD Tech Advanced Unity Game Dev,"Digital Art, Design, Technology","Game Design, Computer Science, Programming",https://www.idtech.com/summer-camps,54,keep_separate,Different STEM fields
VAR_6100,888,900,iD Tech Digital Art & Design,iD Tech Arduino Engineering,"Digital Art, Design, Technology","Engineering, Robotics, Programming",https://www.idtech.com/summer-camps,55,keep_separate,Different STEM fields
VAR_6101,888,901,iD Tech Digital Art & Design,iD Tech Photography & Photoshop,"Digital Art, Design, Technology","Photography, Digital Art, Technology",https://www.idtech.com/summer-camps,47,keep_separate,Different STEM fields
VAR_6102,888,902,iD Tech Digital Art & Design,iD Tech App Inventor for Beginners,"Digital Art, Design, Technology","Mobile Development, Computer Science, Design",https://www.idtech.com/summer-camps,52,keep_separate,Different STEM fields
VAR_6103,888,903,iD Tech Digital Art & Design,iD Tech Competitive Programming,"Digital Art, Design, Technology","Computer Science, Algorithms, Programming",https://www.idtech.com/summer-camps,47,keep_separate,Different STEM fields
VAR_6104,888,904,iD Tech Digital Art & Design,iD Tech Game Art & Animation,"Digital Art, Design, Technology","Game Design, Digital Art, Animation",https://www.idtech.com/summer-camps,68,keep_separate,Different STEM fields
VAR_6105,888,905,iD Tech Digital Art & Design,iD Tech Discord Bot Development,"Digital Art, Design, Technology","Programming, Computer Science, Web Development",https://www.idtech.com/summer-camps,54,keep_separate,Different STEM fields
VAR_6106,888,906,iD Tech Digital Art & Design,iD Tech Environmental Tech & Sustainability,"Digital Art, Design, Technology","Environmental Science, Engineering, Technology",https://www.idtech.com/summer-camps,56,keep_separate,Different STEM fields
VAR_6107,888,907,iD Tech Digital Art & Design,iD Tech Raspberry Pi Projects,"Digital Art, Design, Technology","Computer Science, Engineering, Programming",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
VAR_6108,888,908,iD Tech Digital Art & Design,iD Tech Podcast Production,"Digital Art, Design, Technology","Media Production, Technology, Communication",https://www.idtech.com/summer-camps,56,keep_separate,Different STEM fields
VAR_6109,889,890,iD Tech Web Development Camp,iD Tech Drone Programming,"Web Development, Computer Science, Programming","Robotics, Programming, Engineering",https://www.idtech.com/summer-camps,53,keep_separate,Different STEM fields
VAR_6110,889,891,iD Tech Web Development Camp,iD Tech Music Production & DJing,"Web Development, Computer Science, Programming","Music Technology, Digital Media, Design",https://www.idtech.com/summer-camps,43,keep_separate,Different STEM fields
VAR_6111,889,892,iD Tech Web Development Camp,iD Tech Fortnite Creative Camp,"Web Development, Computer Science, Programming","Game Design, Programming, Technology",https://www.idtech.com/summer-camps,62,keep_separate,Different STEM fields
VAR_6112,889,893,iD Tech Web Development Camp,iD Tech YouTube Content Creation,"Web Development, Computer Science, Programming","Media Production, Digital Marketing, Technology",https://www.idtech.com/summer-camps,57,keep_separate,Different STEM fields
VAR_6113,889,894,iD Tech Web Development Camp,iD Tech Machine Learning & Data Science,"Web Development, Computer Science, Programming","Data Science, Artificial Intelligence, Programming",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6114,889,895,iD Tech Web Development Camp,iD Tech Scratch Programming,"Web Development, Computer Science, Programming","Computer Science, Programming, Game Design",https://www.idtech.com/summer-camps,44,keep_separate,Different STEM fields
VAR_6115,889,896,iD Tech Web Development Camp,iD Tech Intro to Engineering,"Web Development, Computer Science, Programming","Engineering, Physics, Design",https://www.idtech.com/summer-camps,46,keep_separate,Different STEM fields
VAR_6116,889,897,iD Tech Web Development Camp,iD Tech Blockchain & Cryptocurrency,"Web Development, Computer Science, Programming","Computer Science, Technology, Economics",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6117,889,898,iD Tech Web Development Camp,iD Tech AI Ethics & Society,"Web Development, Computer Science, Programming","Artificial Intelligence, Ethics, Computer Science",https://www.idtech.com/summer-camps,47,keep_separate,Different STEM fields
VAR_6118,889,899,iD Tech Web Development Camp,iD Tech Advanced Unity Game Dev,"Web Development, Computer Science, Programming","Game Design, Computer Science, Programming",https://www.idtech.com/summer-camps,54,keep_separate,Different STEM fields
VAR_6119,889,900,iD Tech Web Development Camp,iD Tech Arduino Engineering,"Web Development, Computer Science, Programming","Engineering, Robotics, Programming",https://www.idtech.com/summer-camps,47,keep_separate,Different STEM fields
VAR_6120,889,901,iD Tech Web Development Camp,iD Tech Photography & Photoshop,"Web Development, Computer Science, Programming","Photography, Digital Art, Technology",https://www.idtech.com/summer-camps,41,keep_separate,Different STEM fields
VAR_6121,889,902,iD Tech Web Development Camp,iD Tech App Inventor for Beginners,"Web Development, Computer Science, Programming","Mobile Development, Computer Science, Design",https://www.idtech.com/summer-camps,45,keep_separate,Different STEM fields
VAR_6122,889,903,iD Tech Web Development Camp,iD Tech Competitive Programming,"Web Development, Computer Science, Programming","Computer Science, Algorithms, Programming",https://www.idtech.com/summer-camps,51,keep_separate,Different STEM fields
VAR_6123,889,904,iD Tech Web Development Camp,iD Tech Game Art & Animation,"Web Development, Computer Science, Programming","Game Design, Digital Art, Animation",https://www.idtech.com/summer-camps,50,keep_separate,Different STEM fields
VAR_6124,889,905,iD Tech Web Development Camp,iD Tech Discord Bot Development,"Web Development, Computer Science, Programming","Programming, Computer Science, Web Development",https://www.idtech.com/summer-camps,71,keep_separate,Different STEM fields
VAR_6125,889,906,iD Tech Web Development Camp,iD Tech Environmental Tech & Sustainability,"Web Development, Computer Science, Programming","Environmental Science, Engineering, Technology",https://www.idtech.com/summer-camps,51,keep_separate,Different STEM fields
VAR_6126,889,907,iD Tech Web Development Camp,iD Tech Raspberry Pi Projects,"Web Development, Computer Science, Programming","Computer Science, Engineering, Programming",https://www.idtech.com/summer-camps,46,keep_separate,Different STEM fields
VAR_6127,889,908,iD Tech Web Development Camp,iD Tech Podcast Production,"Web Development, Computer Science, Programming","Media Production, Technology, Communication",https://www.idtech.com/summer-camps,44,keep_separate,Different STEM fields
VAR_6128,890,891,iD Tech Drone Programming,iD Tech Music Production & DJing,"Robotics, Programming, Engineering","Music Technology, Digital Media, Design",https://www.idtech.com/summer-camps,53,keep_separate,Different STEM fields
VAR_6129,890,892,iD Tech Drone Programming,iD Tech Fortnite Creative Camp,"Robotics, Programming, Engineering","Game Design, Programming, Technology",https://www.idtech.com/summer-camps,55,keep_separate,Different STEM fields
VAR_6130,890,893,iD Tech Drone Programming,iD Tech YouTube Content Creation,"Robotics, Programming, Engineering","Media Production, Digital Marketing, Technology",https://www.idtech.com/summer-camps,56,keep_separate,Different STEM fields
VAR_6131,890,894,iD Tech Drone Programming,iD Tech Machine Learning & Data Science,"Robotics, Programming, Engineering","Data Science, Artificial Intelligence, Programming",https://www.idtech.com/summer-camps,50,keep_separate,Different STEM fields
VAR_6132,890,895,iD Tech Drone Programming,iD Tech Scratch Programming,"Robotics, Programming, Engineering","Computer Science, Programming, Game Design",https://www.idtech.com/summer-camps,81,keep_separate,Different STEM fields
VAR_6133,890,896,iD Tech Drone Programming,iD Tech Intro to Engineering,"Robotics, Programming, Engineering","Engineering, Physics, Design",https://www.idtech.com/summer-camps,64,keep_separate,Different STEM fields
VAR_6134,890,897,iD Tech Drone Programming,iD Tech Blockchain & Cryptocurrency,"Robotics, Programming, Engineering","Computer Science, Technology, Economics",https://www.idtech.com/summer-camps,50,keep_separate,Different STEM fields
VAR_6135,890,898,iD Tech Drone Programming,iD Tech AI Ethics & Society,"Robotics, Programming, Engineering","Artificial Intelligence, Ethics, Computer Science",https://www.idtech.com/summer-camps,46,keep_separate,Different STEM fields
VAR_6136,890,899,iD Tech Drone Programming,iD Tech Advanced Unity Game Dev,"Robotics, Programming, Engineering","Game Design, Computer Science, Programming",https://www.idtech.com/summer-camps,54,keep_separate,Different STEM fields
VAR_6137,890,900,iD Tech Drone Programming,iD Tech Arduino Engineering,"Robotics, Programming, Engineering","Engineering, Robotics, Programming",https://www.idtech.com/summer-camps,62,keep_separate,Different STEM fields
VAR_6138,890,901,iD Tech Drone Programming,iD Tech Photography & Photoshop,"Robotics, Programming, Engineering","Photography, Digital Art, Technology",https://www.idtech.com/summer-camps,46,keep_separate,Different STEM fields
VAR_6139,890,902,iD Tech Drone Programming,iD Tech App Inventor for Beginners,"Robotics, Programming, Engineering","Mobile Development, Computer Science, Design",https://www.idtech.com/summer-camps,51,keep_separate,Different STEM fields
VAR_6140,890,903,iD Tech Drone Programming,iD Tech Competitive Programming,"Robotics, Programming, Engineering","Computer Science, Algorithms, Programming",https://www.idtech.com/summer-camps,79,keep_separate,Different STEM fields
VAR_6141,890,904,iD Tech Drone Programming,iD Tech Game Art & Animation,"Robotics, Programming, Engineering","Game Design, Digital Art, Animation",https://www.idtech.com/summer-camps,57,keep_separate,Different STEM fields
VAR_6142,890,905,iD Tech Drone Programming,iD Tech Discord Bot Development,"Robotics, Programming, Engineering","Programming, Computer Science, Web Development",https://www.idtech.com/summer-camps,54,keep_separate,Different STEM fields
VAR_6143,890,906,iD Tech Drone Programming,iD Tech Environmental Tech & Sustainability,"Robotics, Programming, Engineering","Environmental Science, Engineering, Technology",https://www.idtech.com/summer-camps,47,keep_separate,Different STEM fields
VAR_6144,890,907,iD Tech Drone Programming,iD Tech Raspberry Pi Projects,"Robotics, Programming, Engineering","Computer Science, Engineering, Programming",https://www.idtech.com/summer-camps,52,keep_separate,Different STEM fields
VAR_6145,890,908,iD Tech Drone Programming,iD Tech Podcast Production,"Robotics, Programming, Engineering","Media Production, Technology, Communication",https://www.idtech.com/summer-camps,59,keep_separate,Different STEM fields
VAR_6146,891,892,iD Tech Music Production & DJing,iD Tech Fortnite Creative Camp,"Music Technology, Digital Media, Design","Game Design, Programming, Technology",https://www.idtech.com/summer-camps,45,keep_separate,Different STEM fields
VAR_6147,891,893,iD Tech Music Production & DJing,iD Tech YouTube Content Creation,"Music Technology, Digital Media, Design","Media Production, Digital Marketing, Technology",https://www.idtech.com/summer-camps,50,keep_separate,Different STEM fields
VAR_6148,891,894,iD Tech Music Production & DJing,iD Tech Machine Learning & Data Science,"Music Technology, Digital Media, Design","Data Science, Artificial Intelligence, Programming",https://www.idtech.com/summer-camps,56,keep_separate,Different STEM fields
VAR_6149,891,895,iD Tech Music Production & DJing,iD Tech Scratch Programming,"Music Technology, Digital Media, Design","Computer Science, Programming, Game Design",https://www.idtech.com/summer-camps,58,keep_separate,Different STEM fields
VAR_6150,891,896,iD Tech Music Production & DJing,iD Tech Intro to Engineering,"Music Technology, Digital Media, Design","Engineering, Physics, Design",https://www.idtech.com/summer-camps,57,keep_separate,Different STEM fields
VAR_6151,891,897,iD Tech Music Production & DJing,iD Tech Blockchain & Cryptocurrency,"Music Technology, Digital Media, Design","Computer Science, Technology, Economics",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6152,891,898,iD Tech Music Production & DJing,iD Tech AI Ethics & Society,"Music Technology, Digital Media, Design","Artificial Intelligence, Ethics, Computer Science",https://www.idtech.com/summer-camps,54,keep_separate,Different STEM fields
VAR_6153,891,899,iD Tech Music Production & DJing,iD Tech Advanced Unity Game Dev,"Music Technology, Digital Media, Design","Game Design, Computer Science, Programming",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6154,891,900,iD Tech Music Production & DJing,iD Tech Arduino Engineering,"Music Technology, Digital Media, Design","Engineering, Robotics, Programming",https://www.idtech.com/summer-camps,58,keep_separate,Different STEM fields
VAR_6155,891,901,iD Tech Music Production & DJing,iD Tech Photography & Photoshop,"Music Technology, Digital Media, Design","Photography, Digital Art, Technology",https://www.idtech.com/summer-camps,48,keep_separate,Different STEM fields
VAR_6156,891,902,iD Tech Music Production & DJing,iD Tech App Inventor for Beginners,"Music Technology, Digital Media, Design","Mobile Development, Computer Science, Design",https://www.idtech.com/summer-camps,45,keep_separate,Different STEM fields
VAR_6157,891,903,iD Tech Music Production & DJing,iD Tech Competitive Programming,"Music Technology, Digital Media, Design","Computer Science, Algorithms, Programming",https://www.idtech.com/summer-camps,54,keep_separate,Different STEM fields
VAR_6158,891,904,iD Tech Music Production & DJing,iD Tech Game Art & Animation,"Music Technology, Digital Media, Design","Game Design, Digital Art, Animation",https://www.idtech.com/summer-camps,57,keep_separate,Different STEM fields
VAR_6159,891,905,iD Tech Music Production & DJing,iD Tech Discord Bot Development,"Music Technology, Digital Media, Design","Programming, Computer Science, Web Development",https://www.idtech.com/summer-camps,51,keep_separate,Different STEM fields
VAR_6160,891,906,iD Tech Music Production & DJing,iD Tech Environmental Tech & Sustainability,"Music Technology, Digital Media, Design","Environmental Science, Engineering, Technology",https://www.idtech.com/summer-camps,45,keep_separate,Different STEM fields
VAR_6161,891,907,iD Tech Music Production & DJing,iD Tech Raspberry Pi Projects,"Music Technology, Digital Media, Design","Computer Science, Engineering, Programming",https://www.idtech.com/summer-camps,52,keep_separate,Different STEM fields
VAR_6162,891,908,iD Tech Music Production & DJing,iD Tech Podcast Production,"Music Technology, Digital Media, Design","Media Production, Technology, Communication",https://www.idtech.com/summer-camps,69,keep_separate,Different STEM fields
VAR_6163,892,893,iD Tech Fortnite Creative Camp,iD Tech YouTube Content Creation,"Game Design, Programming, Technology","Media Production, Digital Marketing, Technology",https://www.idtech.com/summer-camps,65,keep_separate,Different STEM fields
VAR_6164,892,894,iD Tech Fortnite Creative Camp,iD Tech Machine Learning & Data Science,"Game Design, Programming, Technology","Data Science, Artificial Intelligence, Programming",https://www.idtech.com/summer-camps,49,keep_separate,Different STEM fields
